Code,Name,Market
191410,육일씨엔에쓰,KOSDAQ
070590,한솔인티큐브,KOSDAQ
031510,오스템,KOSDAQ
004270,남성,KOSPI
417180,핑거스토리,KOSDAQ
188040,바이오포트,KOSDAQ
198940,한주라이트메탈,KOSDAQ
318010,팜스빌,KOSDAQ
027040,서울전자통신,KOSDAQ
001515,SK증권우,KOSPI
331520,밸로프,KOSDAQ
179720,머니무브,KONEX
033050,제이엠아이,KOSDAQ
429270,시지트로닉스,KOSDAQ
355690,에이텀,KOSDAQ
406820,뷰티스킨,KOSDAQ
034940,조아제약,KOSDAQ
233990,질경이,KONEX
030720,동원수산,KOSPI
131760,파인텍,KOSDAQ
043220,티에스넥스젠,KOSDAQ
065650,하이퍼코퍼레이션,KOSDAQ
096690,에이루트,KOSDAQ
007770,한일화학,KOSDAQ
067010,이씨에스,KOSDAQ
403360,라피치,KONEX
418620,E8,KOSDAQ
068100,케이웨더,KOSDAQ
069640,한세엠케이,KOSPI
208640,썸에이지,KOSDAQ
060380,동양에스텍,KOSDAQ
464680,KB제27호스팩,KOSDAQ
217620,선샤인푸드,KOSDAQ
076080,웰크론한텍,KOSDAQ
044780,에이치케이,KOSDAQ
278990,EMB,KONEX
011090,에넥스,KOSPI
003495,대한항공우,KOSPI
022220,티케이지애강,KOSDAQ
039740,한국정보공학,KOSDAQ
267790,배럴,KOSDAQ
103230,에스앤더블류,KOSDAQ
005110,한창,KOSPI
091970,나노캠텍,KOSDAQ
060230,제이케이시냅스,KOSDAQ
131180,딜리,KOSDAQ
328380,솔트웨어,KOSDAQ
143210,핸즈코퍼레이션,KOSPI
067730,로지시스,KOSDAQ
227610,아우딘퓨쳐스,KOSDAQ
139670,키네마스터,KOSDAQ
037400,우리엔터프라이즈,KOSDAQ
197140,디지캡,KOSDAQ
002210,동성제약,KOSPI
208710,포톤,KOSDAQ
377330,이지트로닉스,KOSDAQ
059180,엔더블유시,KONEX
389680,유디엠텍,KOSDAQ
353190,휴럼,KOSDAQ
019570,플루토스,KOSDAQ
023770,플레이위드,KOSDAQ
021040,대호특수강,KOSDAQ
091340,S&K폴리텍,KOSDAQ
093380,풍강,KOSDAQ
012170,아센디오,KOSPI
362990,드림인사이트,KOSDAQ
206950,볼빅,KONEX
177350,베셀,KOSDAQ
016920,카스,KOSDAQ
008775,호텔신라우,KOSPI
193250,링크드,KOSDAQ
044380,주연테크,KOSPI
154030,아시아종묘,KOSDAQ
208350,지란지교시큐리티,KOSDAQ
130740,티피씨글로벌,KOSDAQ
010640,진양폴리,KOSPI
373110,엑셀세라퓨틱스,KOSDAQ
044480,빌리언스,KOSDAQ
139050,BF랩스,KOSDAQ
071950,코아스,KOSPI
032680,소프트센,KOSDAQ
023790,동일스틸럭스,KOSDAQ
00499K,롯데지주우,KOSPI
207490,에이펙스인텍,KONEX
101680,한국정밀기계,KOSDAQ
063760,이엘피,KOSDAQ
238200,비피도,KOSDAQ
115570,스타플렉스,KOSDAQ
113810,디젠스,KOSDAQ
009310,참엔지니어링,KOSPI
002680,한탑,KOSDAQ
308100,형지글로벌,KOSDAQ
009620,삼보산업,KOSDAQ
065150,대산F&B,KOSDAQ
001685,대상우,KOSPI
288980,모아데이타,KOSDAQ
078860,스테이지원엔터,KOSDAQ
043360,디지아이,KOSDAQ
424760,벨로크,KOSDAQ
076340,지에이이노더스,KONEX
415380,스튜디오삼익,KOSDAQ
291810,핀텔,KOSDAQ
032280,삼일,KOSDAQ
225590,패션플랫폼,KOSDAQ
368600,아이씨에이치,KOSDAQ
348030,모비릭스,KOSDAQ
054940,엑사이엔씨,KOSDAQ
065690,파커스,KOSDAQ
352940,인바이오,KOSDAQ
192390,윈하이텍,KOSDAQ
020400,대동금속,KOSDAQ
017250,인터엠,KOSDAQ
254160,제이엠멀티,KONEX
080720,한국유니온제약,KOSDAQ
053060,세동,KOSDAQ
289010,아이스크림에듀,KOSDAQ
115530,씨엔플러스,KOSDAQ
011080,형지I&C,KOSDAQ
240600,유진테크놀로지,KOSDAQ
230980,비유테크놀러지,KOSDAQ
110020,전진바이오팜,KOSDAQ
001770,SHD,KOSPI
102950,아하,KONEX
050760,에스폴리텍,KOSDAQ
900100,애머릿지,KOSDAQ
403810,아이엘로보틱스,KONEX
365900,브이씨,KOSDAQ
215790,이노인스트루먼트,KOSDAQ
001420,태원물산,KOSPI
005257,녹십자홀딩스2우,KOSPI
419540,비스토스,KOSDAQ
069920,엑시온그룹,KOSDAQ
309930,조이웍스앤코,KOSDAQ
045520,크린앤사이언스,KOSDAQ
054090,삼진엘앤디,KOSDAQ
084440,유비온,KOSDAQ
015020,이스타코,KOSPI
014100,메디앙스,KOSDAQ
019685,대교우B,KOSPI
215480,토박스코리아,KOSDAQ
018620,우진비앤지,KOSDAQ
341170,퓨쳐메디신,KONEX
054410,케이피티유,KOSDAQ
336040,타스컴,KONEX
45226K,한화갤러리아우,KOSPI
312610,에이에프더블류,KOSDAQ
214610,롤링스톤,KOSDAQ
317860,노드메이슨,KONEX
121890,에스디시스템,KOSDAQ
199730,바이오인프라,KOSDAQ
154040,다산솔루에타,KOSDAQ
018700,바른손,KOSDAQ
222670,플럼라인생명과학,KONEX
083470,이엠앤아이,KOSDAQ
137940,넥스트아이,KOSDAQ
18064K,한진칼우,KOSPI
092600,앤씨앤,KOSDAQ
032980,바이온,KOSDAQ
051780,큐로홀딩스,KOSDAQ
096870,엘디티,KOSDAQ
134060,이퓨쳐,KOSDAQ
217880,틸론,KONEX
035620,바른손이앤에이,KOSDAQ
226340,본느,KOSDAQ
012340,뉴인텍,KOSDAQ
025890,한국주강,KOSPI
247660,나노씨엠에스,KOSDAQ
028080,휴맥스홀딩스,KOSDAQ
152550,한국ANKOR유전,KOSPI
008600,윌비스,KOSPI
331660,한국미라클피플사,KONEX
009440,KC그린홀딩스,KOSPI
052960,태양3C,KONEX
043590,웰킵스하이텍,KOSDAQ
025870,신라에스지,KOSDAQ
098660,에스티오,KOSDAQ
086220,광동헬스바이오,KONEX
344860,이노진,KOSDAQ
067770,세진티에스,KOSDAQ
233250,메디안디노스틱,KONEX
275630,에스에스알,KOSDAQ
476710,타조이엔터테인먼트,KONEX
002070,비비안,KOSPI
241820,피씨엘,KOSDAQ
482680,미래에셋비전스팩7호,KOSDAQ
065770,CS,KOSDAQ
477380,미래에셋비전스팩4호,KOSDAQ
008500,일정실업,KOSPI
048830,엔피케이,KOSDAQ
083660,CSA 코스믹,KOSDAQ
238170,엔에스엠,KONEX
176590,코나솔,KONEX
060480,국일신동,KOSDAQ
361670,삼영에스앤씨,KOSDAQ
191600,블루탑,KONEX
304840,피플바이오,KOSDAQ
204210,스타에스엠리츠,KOSPI
106520,노블엠앤비,KOSDAQ
276730,한울앤제주,KOSDAQ
108675,LX하우시스우,KOSPI
005725,넥센우,KOSPI
0072Z0,KB제33호스팩,KOSDAQ
000087,하이트진로2우B,KOSPI
001795,대한제당우,KOSPI
088290,이원컴포텍,KOSDAQ
208850,이비테크,KONEX
0101C0,하나36호스팩,KOSDAQ
302920,더콘텐츠온,KONEX
0044K0,삼성스팩10호,KOSDAQ
457630,대신밸런스제16호스팩,KOSDAQ
477340,에이치엠씨제7호스팩,KOSDAQ
030350,드래곤플라이,KOSDAQ
469880,하나30호스팩,KOSDAQ
060260,뉴보텍,KOSDAQ
079950,인베니아,KOSDAQ
368030,창대정밀,KONEX
322780,코퍼스코리아,KOSDAQ
0115H0,삼성스팩13호,KOSDAQ
008290,원풍물산,KOSDAQ
065420,에스아이리소스,KOSDAQ
227100,프로브잇,KOSDAQ
368970,오에스피,KOSDAQ
069330,유아이디,KOSDAQ
473050,유안타제15호스팩,KOSDAQ
478440,미래에셋비전스팩6호,KOSDAQ
079190,케스피온,KOSDAQ
379390,이성씨엔아이,KONEX
479880,한국제15호스팩,KOSDAQ
00806K,대덕1우,KOSPI
073190,듀오백,KOSDAQ
351020,미쥬,KONEX
0099W0,미래에셋비전스팩11호,KOSDAQ
032800,판타지오,KOSDAQ
140910,에이리츠,KOSPI
276040,스코넥,KOSDAQ
352770,셀레스트라,KOSDAQ
489480,키움제11호스팩,KOSDAQ
001755,한양증권우,KOSPI
035290,골드앤에스,KOSDAQ
481890,엔에이치스팩31호,KOSDAQ
244460,올리패스,KOSDAQ
058450,한주에이알티,KOSDAQ
050090,비케이홀딩스,KOSDAQ
489730,디비금융제13호스팩,KOSDAQ
0096B0,삼성스팩12호,KOSDAQ
225430,케이엠제약,KOSDAQ
223220,로지스몬,KONEX
477760,DB금융스팩12호,KOSDAQ
0097F0,미래에셋비전스팩10호,KOSDAQ
084695,대상홀딩스우,KOSPI
0037T0,KB제32호스팩,KOSDAQ
478390,KB제29호스팩,KOSDAQ
065060,지엔코,KOSDAQ
0093G0,미래에셋비전스팩8호,KOSDAQ
0099X0,IBKS제25호스팩,KOSDAQ
492220,KB제31호스팩,KOSDAQ
145995,삼양사우,KOSPI
471050,대신밸런스제17호스팩,KOSDAQ
0054V0,엔에이치스팩32호,KOSDAQ
482520,교보16호스팩,KOSDAQ
043100,알파AI,KOSDAQ
0088D0,메리츠제1호스팩,KOSDAQ
054180,메디콕스,KOSDAQ
004255,NPC우,KOSPI
250930,예선테크,KOSDAQ
004105,태양금속우,KOSPI
0091W0,신영스팩11호,KOSDAQ
33637L,솔루스첨단소재2우B,KOSPI
065570,삼영이엔씨,KOSDAQ
456190,큐라켐,KONEX
253610,루트락,KONEX
38380K,LX홀딩스1우,KOSPI
0041L0,하나35호스팩,KOSDAQ
224760,엔에스컴퍼니,KONEX
188260,세니젠,KOSDAQ
482690,대신밸런스제19호스팩,KOSDAQ
487360,신한제14호스팩,KOSDAQ
0071M0,삼성스팩11호,KOSDAQ
289170,바이오텐,KONEX
469900,하나31호스팩,KOSDAQ
473370,비엔케이제2호스팩,KOSDAQ
003075,코오롱글로벌우,KOSPI
121850,코이즈,KOSDAQ
001067,JW중외제약2우B,KOSPI
060240,스타코링크,KOSDAQ
496070,신한제16호스팩,KOSDAQ
477470,미래에셋비전스팩5호,KOSDAQ
199150,데이터스트림즈,KONEX
0105P0,유진스팩12호,KOSDAQ
169670,코스텍시스템,KONEX
474660,신한제12호스팩,KOSDAQ
474490,유안타제16호스팩,KOSDAQ
0098T0,교보19호스팩,KOSDAQ
0004Y0,디비금융제14호스팩,KOSDAQ
486630,KB제30호스팩,KOSDAQ
0096D0,미래에셋비전스팩9호,KOSDAQ
444920,유안타제11호스팩,KOSDAQ
452670,상상인제4호스팩,KOSDAQ
489210,교보17호스팩,KOSDAQ
493790,유안타제17호스팩,KOSDAQ
149010,아이케이세미콘,KONEX
455310,한화플러스제4호스팩,KOSDAQ
114920,대주이엔티,KONEX
031860,디에이치엑스컴퍼니,KOSDAQ
447690,아이오바이오,KONEX
0041B0,교보18호스팩,KOSDAQ
466690,키움히어로제1호스팩,KOSDAQ
900120,씨엑스아이,KOSDAQ
00781K,코리아써키트2우B,KOSPI
03481K,해성산업1우,KOSDAQ
478110,이베스트스팩6호,KOSDAQ
472220,신영스팩10호,KOSDAQ
026910,광진실업,KOSDAQ
498390,한화플러스제5호스팩,KOSDAQ
238500,로보쓰리에이아이,KONEX
006345,대원전선우,KOSPI
000225,유유제약1우,KOSPI
488060,유진스팩11호,KOSDAQ
106080,케이이엠텍,KOSDAQ
145210,다이나믹디자인,KOSPI
484130,하나34호스팩,KOSDAQ
178600,대동고려삼,KONEX
001065,JW중외제약우,KOSPI
185190,수프로,KONEX
469480,IBKS제24호스팩,KOSDAQ
462020,에이치엠씨제6호스팩,KOSDAQ
215570,크로넥스,KONEX
464440,한국제13호스팩,KOSDAQ
467930,IBKS제23호스팩,KOSDAQ
487830,신한제15호스팩,KOSDAQ
473950,에스케이증권제13호스팩,KOSDAQ
465320,교보15호스팩,KOSDAQ
458610,한국제12호스팩,KOSDAQ
468760,유진스팩10호,KOSDAQ
487720,키움제10호스팩,KOSDAQ
0068Y0,비엔케이제3호스팩,KOSDAQ
244880,나눔테크,KONEX
318660,타임기술,KONEX
472230,에스케이증권제11호스팩,KOSDAQ
224810,엄지하우스,KONEX
004835,덕성우,KOSPI
0041J0,엘에스스팩1호,KOSDAQ
004985,성신양회우,KOSPI
251280,안지오랩,KONEX
066830,제노텍,KONEX
092590,럭스피아,KONEX
475250,하나33호스팩,KOSDAQ
103660,씨앗,KONEX
474930,신한제13호스팩,KOSDAQ
079970,투비소프트,KOSDAQ
202960,판도라티비,KONEX
212310,오건에코텍,KONEX
000325,노루홀딩스우,KOSPI
217320,썬테크,KONEX
26490K,크라운제과우,KOSPI
473000,에스케이증권제12호스팩,KOSDAQ
475240,하나32호스팩,KOSDAQ
189350,코셋,KONEX
276240,엘리비젼,KONEX
346010,타이드,KONEX
313760,캐리,KOSDAQ
234070,에이원알폼,KONEX
199290,바이오프로테크,KONEX
236340,메디젠휴먼케어,KONEX
090355,노루페인트우,KOSPI
012205,계양전기우,KOSPI
007575,일양약품우,KOSPI
267080,세븐브로이맥주,KONEX
101390,아이엠,KOSDAQ
044180,KD,KOSDAQ
000145,하이트진로홀딩스우,KOSPI
000545,흥국화재우,KOSPI
36328K,티와이홀딩스우,KOSPI
093510,엔지브이아이,KONEX
266350,팡스카이,KONEX
258050,테크트랜스,KONEX
311960,인터로이드,KONEX
116100,태양기계,KONEX
299480,지앤이헬스케어,KONEX
217910,에스제이켐,KONEX
043090,더테크놀로지,KOSDAQ
448780,마이크로엔엑스,KONEX
052770,아이톡시,KOSDAQ
136660,큐엠씨,KONEX
005745,크라운해태홀딩스우,KOSPI
208890,미래엔에듀파트너,KONEX
014825,동원시스템즈우,KOSPI
005965,동부건설우,KOSPI
327610,펨토바이오메드,KONEX
002995,금호건설우,KOSPI
014285,금강공업우,KOSPI
390110,애니메디솔루션,KONEX
140660,위월드,KONEX
008355,남선알미우,KOSPI
121060,유니포인트,KONEX
009415,태영건설우,KOSPI
004545,깨끗한나라우,KOSPI
000227,유유제약2우B,KOSPI
402420,켈스,KONEX
236030,씨알푸드,KONEX
266470,바이오인프라생명과학,KONEX
245450,씨앤에스링크,KONEX
002785,진흥기업우B,KOSPI
413300,티엘엔지니어링,KONEX
011155,CJ씨푸드1우,KOSPI
004415,서울식품우,KOSPI
001525,동양우,KOSPI
001527,동양2우B,KOSPI
014915,성문전자우,KOSPI
002787,진흥기업2우B,KOSPI
021045,대호특수강우,KOSDAQ
032685,소프트센우,KOSDAQ
332190,오션스바이오,KONEX
296520,가이아코퍼레이션,KONEX
149300,아퓨어스,KONEX
279060,이노벡스,KONEX
266170,레드우즈,KONEX
